,subject,word,wav,duration
17166,a4b21cbc,bird,../data/bird/a4b21cbc_nohash_1.wav,1.0
17167,ec7d1151,bird,../data/bird/ec7d1151_nohash_0.wav,1.0
17168,6736bc64,bird,../data/bird/6736bc64_nohash_0.wav,1.0
17169,cdfbbe75,bird,../data/bird/cdfbbe75_nohash_2.wav,1.0
17170,c256377f,bird,../data/bird/c256377f_nohash_0.wav,1.0
17171,962f27eb,bird,../data/bird/962f27eb_nohash_0.wav,1.0
17172,d90b4138,bird,../data/bird/d90b4138_nohash_0.wav,1.0
17173,64f83f0e,bird,../data/bird/64f83f0e_nohash_0.wav,0.981375
17174,f4c77b26,bird,../data/bird/f4c77b26_nohash_0.wav,1.0
17175,a5d485dc,bird,../data/bird/a5d485dc_nohash_2.wav,1.0
17176,2dcb6848,bird,../data/bird/2dcb6848_nohash_0.wav,1.0
17177,aa753bb9,bird,../data/bird/aa753bb9_nohash_0.wav,1.0
17178,cf8d91cf,bird,../data/bird/cf8d91cf_nohash_0.wav,1.0
17179,fafe8101,bird,../data/bird/fafe8101_nohash_0.wav,1.0
17180,b843de62,bird,../data/bird/b843de62_nohash_0.wav,1.0
17181,988e2f9a,bird,../data/bird/988e2f9a_nohash_1.wav,1.0
17182,7ff4fc72,bird,../data/bird/7ff4fc72_nohash_1.wav,1.0
17183,019fa366,bird,../data/bird/019fa366_nohash_0.wav,1.0
17184,beb49c22,bird,../data/bird/beb49c22_nohash_0.wav,1.0
17185,ae82c78c,bird,../data/bird/ae82c78c_nohash_0.wav,1.0
17186,d926bb17,bird,../data/bird/d926bb17_nohash_0.wav,0.896
17187,8523766b,bird,../data/bird/8523766b_nohash_0.wav,1.0
17188,50928b05,bird,../data/bird/50928b05_nohash_0.wav,1.0
17189,b7016c27,bird,../data/bird/b7016c27_nohash_0.wav,1.0
17190,ae71797c,bird,../data/bird/ae71797c_nohash_2.wav,0.9386875
17191,d5356b9a,bird,../data/bird/d5356b9a_nohash_0.wav,1.0
17192,f0ac2522,bird,../data/bird/f0ac2522_nohash_0.wav,1.0
17193,c2d74084,bird,../data/bird/c2d74084_nohash_0.wav,1.0
17194,c4cfbe43,bird,../data/bird/c4cfbe43_nohash_0.wav,1.0
17195,16db1582,bird,../data/bird/16db1582_nohash_0.wav,1.0
17196,a3fc7884,bird,../data/bird/a3fc7884_nohash_0.wav,1.0
17197,f47d644e,bird,../data/bird/f47d644e_nohash_0.wav,1.0
17198,ac899eb7,bird,../data/bird/ac899eb7_nohash_0.wav,1.0
17199,569455ff,bird,../data/bird/569455ff_nohash_0.wav,1.0
17200,1ecfb537,bird,../data/bird/1ecfb537_nohash_0.wav,1.0
17201,ccf418a5,bird,../data/bird/ccf418a5_nohash_0.wav,1.0
17202,f5c3de1b,bird,../data/bird/f5c3de1b_nohash_1.wav,1.0
17203,a759efbc,bird,../data/bird/a759efbc_nohash_0.wav,1.0
17204,fe291fa9,bird,../data/bird/fe291fa9_nohash_1.wav,1.0
17205,d4082f3e,bird,../data/bird/d4082f3e_nohash_0.wav,1.0
17206,ee07dcb9,bird,../data/bird/ee07dcb9_nohash_1.wav,1.0
17207,7d5f87c8,bird,../data/bird/7d5f87c8_nohash_1.wav,1.0
17208,283d7a53,bird,../data/bird/283d7a53_nohash_0.wav,1.0
17209,f1b35ace,bird,../data/bird/f1b35ace_nohash_0.wav,1.0
17210,1eddce1d,bird,../data/bird/1eddce1d_nohash_1.wav,1.0
17211,24c9f572,bird,../data/bird/24c9f572_nohash_1.wav,1.0
17212,91cdef62,bird,../data/bird/91cdef62_nohash_1.wav,0.885375
17213,6078eb0d,bird,../data/bird/6078eb0d_nohash_0.wav,1.0
17214,92a9c5e6,bird,../data/bird/92a9c5e6_nohash_0.wav,1.0
17215,b31ad508,bird,../data/bird/b31ad508_nohash_0.wav,1.0
17216,a8e25ebb,bird,../data/bird/a8e25ebb_nohash_0.wav,1.0
17217,2e73212b,bird,../data/bird/2e73212b_nohash_0.wav,0.9386875
17218,2bdbe5f7,bird,../data/bird/2bdbe5f7_nohash_0.wav,1.0
17219,f33660af,bird,../data/bird/f33660af_nohash_2.wav,1.0
17220,c1eebc0b,bird,../data/bird/c1eebc0b_nohash_0.wav,1.0
17221,56f78b7e,bird,../data/bird/56f78b7e_nohash_1.wav,1.0
17222,529eda42,bird,../data/bird/529eda42_nohash_0.wav,1.0
17223,ecef25ba,bird,../data/bird/ecef25ba_nohash_1.wav,0.8106875
17224,9a69672b,bird,../data/bird/9a69672b_nohash_0.wav,1.0
17225,652b3da7,bird,../data/bird/652b3da7_nohash_1.wav,1.0
17226,01648c51,bird,../data/bird/01648c51_nohash_0.wav,1.0
17227,72be9202,bird,../data/bird/72be9202_nohash_1.wav,0.7895
17228,888a0c49,bird,../data/bird/888a0c49_nohash_0.wav,1.0
17229,5e3dde6b,bird,../data/bird/5e3dde6b_nohash_0.wav,1.0
17230,324210dd,bird,../data/bird/324210dd_nohash_0.wav,1.0
17231,f804cbb3,bird,../data/bird/f804cbb3_nohash_0.wav,1.0
17232,016e2c6d,bird,../data/bird/016e2c6d_nohash_0.wav,1.0
17233,bf70feda,bird,../data/bird/bf70feda_nohash_2.wav,1.0
17234,de040337,bird,../data/bird/de040337_nohash_1.wav,1.0
17235,653a48f5,bird,../data/bird/653a48f5_nohash_0.wav,1.0
17236,17f0e206,bird,../data/bird/17f0e206_nohash_0.wav,1.0
17237,96cd0255,bird,../data/bird/96cd0255_nohash_0.wav,1.0
17238,56f78b7e,bird,../data/bird/56f78b7e_nohash_0.wav,1.0
17239,39dce8cc,bird,../data/bird/39dce8cc_nohash_0.wav,0.8359375
17240,46a153d8,bird,../data/bird/46a153d8_nohash_0.wav,1.0
17241,b4aa9fef,bird,../data/bird/b4aa9fef_nohash_0.wav,1.0
17242,4abb2400,bird,../data/bird/4abb2400_nohash_0.wav,1.0
17243,726382d6,bird,../data/bird/726382d6_nohash_0.wav,1.0
17244,8ec6dab6,bird,../data/bird/8ec6dab6_nohash_0.wav,1.0
17245,caa4779f,bird,../data/bird/caa4779f_nohash_0.wav,0.9386875
17246,4845bb10,bird,../data/bird/4845bb10_nohash_0.wav,1.0
17247,3e2ba5f7,bird,../data/bird/3e2ba5f7_nohash_0.wav,1.0
17248,caf9fceb,bird,../data/bird/caf9fceb_nohash_0.wav,1.0
17249,214ccb20,bird,../data/bird/214ccb20_nohash_1.wav,1.0
17250,528f9242,bird,../data/bird/528f9242_nohash_0.wav,1.0
17251,3b8406c0,bird,../data/bird/3b8406c0_nohash_0.wav,1.0
17252,cb802c63,bird,../data/bird/cb802c63_nohash_2.wav,1.0
17253,d1453a87,bird,../data/bird/d1453a87_nohash_1.wav,1.0
17254,6cf5459b,bird,../data/bird/6cf5459b_nohash_0.wav,1.0
17255,d1214f15,bird,../data/bird/d1214f15_nohash_0.wav,1.0
17256,a4baac4e,bird,../data/bird/a4baac4e_nohash_1.wav,1.0
17257,afb9e62e,bird,../data/bird/afb9e62e_nohash_0.wav,1.0
17258,c7124b73,bird,../data/bird/c7124b73_nohash_0.wav,1.0
17259,283d7a53,bird,../data/bird/283d7a53_nohash_1.wav,1.0
17260,fc94edb0,bird,../data/bird/fc94edb0_nohash_1.wav,1.0
17261,56eab10e,bird,../data/bird/56eab10e_nohash_0.wav,1.0
17262,c6ca5d01,bird,../data/bird/c6ca5d01_nohash_0.wav,1.0
17263,59c3a7f2,bird,../data/bird/59c3a7f2_nohash_0.wav,1.0
17264,1bc45db9,bird,../data/bird/1bc45db9_nohash_1.wav,1.0
17265,e98cb283,bird,../data/bird/e98cb283_nohash_1.wav,0.7895
17266,aff582a1,bird,../data/bird/aff582a1_nohash_0.wav,1.0
17267,0e17f595,bird,../data/bird/0e17f595_nohash_0.wav,1.0
17268,d8521ea0,bird,../data/bird/d8521ea0_nohash_1.wav,1.0
17269,99b05bcf,bird,../data/bird/99b05bcf_nohash_0.wav,1.0
17270,aac5b7c1,bird,../data/bird/aac5b7c1_nohash_1.wav,1.0
17271,88f3719f,bird,../data/bird/88f3719f_nohash_0.wav,1.0
17272,130d9a87,bird,../data/bird/130d9a87_nohash_0.wav,1.0
17273,4abefdf5,bird,../data/bird/4abefdf5_nohash_1.wav,1.0
17274,8523766b,bird,../data/bird/8523766b_nohash_1.wav,1.0
17275,6f5eea74,bird,../data/bird/6f5eea74_nohash_1.wav,1.0
17276,77ac58c5,bird,../data/bird/77ac58c5_nohash_0.wav,1.0
17277,29fb33da,bird,../data/bird/29fb33da_nohash_0.wav,1.0
17278,402e2977,bird,../data/bird/402e2977_nohash_0.wav,1.0
17279,745a8e32,bird,../data/bird/745a8e32_nohash_0.wav,0.7430625
17280,b7669804,bird,../data/bird/b7669804_nohash_0.wav,1.0
17281,ac652c60,bird,../data/bird/ac652c60_nohash_1.wav,1.0
17282,3ab9ba07,bird,../data/bird/3ab9ba07_nohash_1.wav,1.0
17283,988e2f9a,bird,../data/bird/988e2f9a_nohash_0.wav,1.0
17284,01bcfc0c,bird,../data/bird/01bcfc0c_nohash_0.wav,1.0
17285,f9af0887,bird,../data/bird/f9af0887_nohash_0.wav,1.0
17286,6166ae21,bird,../data/bird/6166ae21_nohash_0.wav,1.0
17287,257e17e0,bird,../data/bird/257e17e0_nohash_0.wav,1.0
17288,b21f0fa4,bird,../data/bird/b21f0fa4_nohash_0.wav,1.0
17289,cdfbbe75,bird,../data/bird/cdfbbe75_nohash_1.wav,1.0
17290,5828dfa2,bird,../data/bird/5828dfa2_nohash_0.wav,1.0
17291,199da2bf,bird,../data/bird/199da2bf_nohash_0.wav,1.0
17292,14587ff0,bird,../data/bird/14587ff0_nohash_0.wav,1.0
17293,b487da60,bird,../data/bird/b487da60_nohash_0.wav,1.0
17294,e91d173e,bird,../data/bird/e91d173e_nohash_0.wav,0.8359375
17295,7cfb1618,bird,../data/bird/7cfb1618_nohash_1.wav,1.0
17296,129c7d8d,bird,../data/bird/129c7d8d_nohash_1.wav,1.0
17297,eb76bc68,bird,../data/bird/eb76bc68_nohash_0.wav,1.0
17298,b49caed3,bird,../data/bird/b49caed3_nohash_0.wav,1.0
17299,2c6446f7,bird,../data/bird/2c6446f7_nohash_0.wav,1.0
17300,f5e5e8b0,bird,../data/bird/f5e5e8b0_nohash_0.wav,1.0
17301,4f256313,bird,../data/bird/4f256313_nohash_0.wav,0.9288125
17302,742d6431,bird,../data/bird/742d6431_nohash_0.wav,1.0
17303,c08e5058,bird,../data/bird/c08e5058_nohash_1.wav,1.0
17304,d8c52371,bird,../data/bird/d8c52371_nohash_1.wav,1.0
17305,750e3e75,bird,../data/bird/750e3e75_nohash_0.wav,1.0
17306,d933bf5e,bird,../data/bird/d933bf5e_nohash_0.wav,1.0
17307,b959cd0c,bird,../data/bird/b959cd0c_nohash_0.wav,1.0
17308,c2bc4489,bird,../data/bird/c2bc4489_nohash_0.wav,1.0
17309,190821dc,bird,../data/bird/190821dc_nohash_0.wav,1.0
17310,16d41d07,bird,../data/bird/16d41d07_nohash_1.wav,1.0
17311,c5570933,bird,../data/bird/c5570933_nohash_0.wav,1.0
17312,1b835b87,bird,../data/bird/1b835b87_nohash_2.wav,1.0
17313,338dacf5,bird,../data/bird/338dacf5_nohash_0.wav,1.0
17314,e1469561,bird,../data/bird/e1469561_nohash_0.wav,1.0
17315,b4604db4,bird,../data/bird/b4604db4_nohash_0.wav,1.0
17316,db7c95b0,bird,../data/bird/db7c95b0_nohash_1.wav,0.97525
17317,3a182c98,bird,../data/bird/3a182c98_nohash_0.wav,1.0
17318,826268f8,bird,../data/bird/826268f8_nohash_0.wav,1.0
17319,65ec06e5,bird,../data/bird/65ec06e5_nohash_2.wav,1.0
17320,e9b61425,bird,../data/bird/e9b61425_nohash_0.wav,1.0
17321,b87bdb22,bird,../data/bird/b87bdb22_nohash_0.wav,1.0
17322,96c67073,bird,../data/bird/96c67073_nohash_2.wav,1.0
17323,130d9a87,bird,../data/bird/130d9a87_nohash_2.wav,1.0
17324,da8fa823,bird,../data/bird/da8fa823_nohash_0.wav,1.0
17325,99e6cab8,bird,../data/bird/99e6cab8_nohash_1.wav,1.0
17326,890e4ee2,bird,../data/bird/890e4ee2_nohash_0.wav,1.0
17327,de6eb27c,bird,../data/bird/de6eb27c_nohash_2.wav,1.0
17328,0132a06d,bird,../data/bird/0132a06d_nohash_0.wav,1.0
17329,130d9a87,bird,../data/bird/130d9a87_nohash_3.wav,1.0
17330,88f3719f,bird,../data/bird/88f3719f_nohash_1.wav,1.0
17331,74551073,bird,../data/bird/74551073_nohash_0.wav,1.0
17332,a6d586b7,bird,../data/bird/a6d586b7_nohash_0.wav,1.0
17333,9886d8bf,bird,../data/bird/9886d8bf_nohash_0.wav,1.0
17334,ab5d7179,bird,../data/bird/ab5d7179_nohash_1.wav,1.0
17335,4b25f620,bird,../data/bird/4b25f620_nohash_0.wav,1.0
17336,9b3ea809,bird,../data/bird/9b3ea809_nohash_0.wav,1.0
17337,f4386675,bird,../data/bird/f4386675_nohash_0.wav,1.0
17338,7799c9cd,bird,../data/bird/7799c9cd_nohash_0.wav,0.768
17339,42c6fff1,bird,../data/bird/42c6fff1_nohash_0.wav,1.0
17340,bf4af1af,bird,../data/bird/bf4af1af_nohash_0.wav,1.0
17341,e41a903b,bird,../data/bird/e41a903b_nohash_0.wav,1.0
17342,ea356919,bird,../data/bird/ea356919_nohash_0.wav,1.0
17343,215699ff,bird,../data/bird/215699ff_nohash_1.wav,1.0
17344,8a56f36e,bird,../data/bird/8a56f36e_nohash_1.wav,1.0
17345,493392c6,bird,../data/bird/493392c6_nohash_0.wav,0.853375
17346,953fe1ad,bird,../data/bird/953fe1ad_nohash_0.wav,1.0
17347,26e9ae6b,bird,../data/bird/26e9ae6b_nohash_0.wav,0.9386875
17348,1c3f4fac,bird,../data/bird/1c3f4fac_nohash_1.wav,1.0
17349,89d6d11e,bird,../data/bird/89d6d11e_nohash_2.wav,1.0
17350,258f4559,bird,../data/bird/258f4559_nohash_0.wav,1.0
17351,1ffd513b,bird,../data/bird/1ffd513b_nohash_0.wav,1.0
17352,e5c48e53,bird,../data/bird/e5c48e53_nohash_0.wav,1.0
17353,c4533c47,bird,../data/bird/c4533c47_nohash_0.wav,1.0
17354,ead2934a,bird,../data/bird/ead2934a_nohash_0.wav,1.0
17355,c08e5058,bird,../data/bird/c08e5058_nohash_2.wav,1.0
17356,ec545975,bird,../data/bird/ec545975_nohash_2.wav,1.0
17357,589bce2c,bird,../data/bird/589bce2c_nohash_0.wav,1.0
17358,ff63ab0b,bird,../data/bird/ff63ab0b_nohash_2.wav,0.853375
17359,65ec06e5,bird,../data/bird/65ec06e5_nohash_0.wav,1.0
17360,1d919a90,bird,../data/bird/1d919a90_nohash_1.wav,1.0
17361,20d3f11f,bird,../data/bird/20d3f11f_nohash_0.wav,1.0
17362,1995cf9e,bird,../data/bird/1995cf9e_nohash_1.wav,1.0
17363,3d53244b,bird,../data/bird/3d53244b_nohash_0.wav,1.0
17364,d9e9f554,bird,../data/bird/d9e9f554_nohash_1.wav,1.0
17365,19f9c115,bird,../data/bird/19f9c115_nohash_1.wav,1.0
17366,0bd689d7,bird,../data/bird/0bd689d7_nohash_0.wav,1.0
17367,b7016c27,bird,../data/bird/b7016c27_nohash_1.wav,1.0
17368,37a3cd33,bird,../data/bird/37a3cd33_nohash_1.wav,1.0
17369,eb3d8eb1,bird,../data/bird/eb3d8eb1_nohash_0.wav,1.0
17370,10467b06,bird,../data/bird/10467b06_nohash_1.wav,1.0
17371,b9515bf3,bird,../data/bird/b9515bf3_nohash_0.wav,1.0
17372,327289eb,bird,../data/bird/327289eb_nohash_0.wav,0.97525
17373,e77d88fc,bird,../data/bird/e77d88fc_nohash_1.wav,1.0
17374,65c73b55,bird,../data/bird/65c73b55_nohash_0.wav,1.0
17375,173ce2be,bird,../data/bird/173ce2be_nohash_0.wav,1.0
17376,27b03931,bird,../data/bird/27b03931_nohash_0.wav,0.9706875
17377,659b7fae,bird,../data/bird/659b7fae_nohash_0.wav,1.0
17378,a8688b67,bird,../data/bird/a8688b67_nohash_0.wav,1.0
17379,b71ebf79,bird,../data/bird/b71ebf79_nohash_1.wav,1.0
17380,ee4a907f,bird,../data/bird/ee4a907f_nohash_1.wav,1.0
17381,da7689f1,bird,../data/bird/da7689f1_nohash_1.wav,0.8359375
17382,9d8ac38b,bird,../data/bird/9d8ac38b_nohash_1.wav,1.0
17383,3565ca83,bird,../data/bird/3565ca83_nohash_1.wav,1.0
17384,32a19ecf,bird,../data/bird/32a19ecf_nohash_2.wav,1.0
17385,b59fa113,bird,../data/bird/b59fa113_nohash_0.wav,1.0
17386,b17f5ba0,bird,../data/bird/b17f5ba0_nohash_2.wav,1.0
17387,cd3331a6,bird,../data/bird/cd3331a6_nohash_0.wav,0.6826875
17388,dca2797e,bird,../data/bird/dca2797e_nohash_0.wav,1.0
17389,65d844fc,bird,../data/bird/65d844fc_nohash_0.wav,1.0
17390,31d68957,bird,../data/bird/31d68957_nohash_1.wav,0.8359375
17391,5f1b1051,bird,../data/bird/5f1b1051_nohash_2.wav,1.0
17392,6adb8ad9,bird,../data/bird/6adb8ad9_nohash_0.wav,0.8359375
17393,d486fb84,bird,../data/bird/d486fb84_nohash_0.wav,1.0
17394,44bc77f7,bird,../data/bird/44bc77f7_nohash_1.wav,0.9288125
17395,87eff300,bird,../data/bird/87eff300_nohash_1.wav,0.8106875
17396,0a9f9af7,bird,../data/bird/0a9f9af7_nohash_1.wav,0.9386875
17397,e7ea8b76,bird,../data/bird/e7ea8b76_nohash_0.wav,1.0
17398,611d2b50,bird,../data/bird/611d2b50_nohash_0.wav,1.0
17399,d103dd6e,bird,../data/bird/d103dd6e_nohash_0.wav,1.0
17400,8b775397,bird,../data/bird/8b775397_nohash_0.wav,1.0
17401,15f04ff8,bird,../data/bird/15f04ff8_nohash_0.wav,1.0
17402,f3cee168,bird,../data/bird/f3cee168_nohash_0.wav,1.0
17403,64da5281,bird,../data/bird/64da5281_nohash_0.wav,1.0
17404,8eb4a1bf,bird,../data/bird/8eb4a1bf_nohash_0.wav,1.0
17405,7e783e3f,bird,../data/bird/7e783e3f_nohash_0.wav,1.0
17406,65d81c54,bird,../data/bird/65d81c54_nohash_0.wav,1.0
17407,ec545975,bird,../data/bird/ec545975_nohash_1.wav,1.0
17408,8c4854bc,bird,../data/bird/8c4854bc_nohash_0.wav,1.0
17409,6f5eea74,bird,../data/bird/6f5eea74_nohash_0.wav,1.0
17410,651d108f,bird,../data/bird/651d108f_nohash_0.wav,1.0
17411,b71ebf79,bird,../data/bird/b71ebf79_nohash_0.wav,1.0
17412,1528225c,bird,../data/bird/1528225c_nohash_0.wav,1.0
17413,9ce7a419,bird,../data/bird/9ce7a419_nohash_0.wav,1.0
17414,cf87b736,bird,../data/bird/cf87b736_nohash_1.wav,1.0
17415,2b42e7a2,bird,../data/bird/2b42e7a2_nohash_0.wav,0.9386875
17416,5628d7b7,bird,../data/bird/5628d7b7_nohash_1.wav,1.0
17417,8ed25ef8,bird,../data/bird/8ed25ef8_nohash_1.wav,0.97525
17418,db4cf12f,bird,../data/bird/db4cf12f_nohash_0.wav,1.0
17419,1993db46,bird,../data/bird/1993db46_nohash_0.wav,1.0
17420,fc94edb0,bird,../data/bird/fc94edb0_nohash_0.wav,1.0
17421,eb0676ec,bird,../data/bird/eb0676ec_nohash_0.wav,1.0
17422,56cd307a,bird,../data/bird/56cd307a_nohash_0.wav,0.8359375
17423,5fb88f4c,bird,../data/bird/5fb88f4c_nohash_0.wav,1.0
17424,b5552931,bird,../data/bird/b5552931_nohash_0.wav,1.0
17425,c08e5058,bird,../data/bird/c08e5058_nohash_0.wav,1.0
17426,fad7a69a,bird,../data/bird/fad7a69a_nohash_1.wav,1.0
17427,b93528e3,bird,../data/bird/b93528e3_nohash_0.wav,1.0
17428,d4d898d7,bird,../data/bird/d4d898d7_nohash_0.wav,1.0
17429,5236848b,bird,../data/bird/5236848b_nohash_0.wav,1.0
17430,022cd682,bird,../data/bird/022cd682_nohash_0.wav,1.0
17431,3fb8c268,bird,../data/bird/3fb8c268_nohash_1.wav,1.0
17432,6f1ffef6,bird,../data/bird/6f1ffef6_nohash_1.wav,1.0
17433,e7334395,bird,../data/bird/e7334395_nohash_1.wav,1.0
17434,214ccb20,bird,../data/bird/214ccb20_nohash_0.wav,1.0
17435,39999a0f,bird,../data/bird/39999a0f_nohash_0.wav,1.0
17436,f3cee168,bird,../data/bird/f3cee168_nohash_1.wav,1.0
17437,b43c8f2f,bird,../data/bird/b43c8f2f_nohash_0.wav,1.0
17438,c08585c1,bird,../data/bird/c08585c1_nohash_0.wav,1.0
17439,39a12648,bird,../data/bird/39a12648_nohash_0.wav,1.0
17440,55d3725a,bird,../data/bird/55d3725a_nohash_1.wav,0.97525
17441,1b755c65,bird,../data/bird/1b755c65_nohash_0.wav,1.0
17442,43691f67,bird,../data/bird/43691f67_nohash_2.wav,1.0
17443,a5609cce,bird,../data/bird/a5609cce_nohash_0.wav,1.0
17444,270bfa52,bird,../data/bird/270bfa52_nohash_0.wav,1.0
17445,d3a18257,bird,../data/bird/d3a18257_nohash_0.wav,1.0
17446,ac652c60,bird,../data/bird/ac652c60_nohash_0.wav,1.0
17447,7846fd85,bird,../data/bird/7846fd85_nohash_0.wav,1.0
17448,d7d733d2,bird,../data/bird/d7d733d2_nohash_0.wav,1.0
17449,7303215d,bird,../data/bird/7303215d_nohash_0.wav,1.0
17450,7e843da8,bird,../data/bird/7e843da8_nohash_0.wav,1.0
17451,d37e4bf1,bird,../data/bird/d37e4bf1_nohash_0.wav,1.0
17452,1b835b87,bird,../data/bird/1b835b87_nohash_0.wav,1.0
17453,59c3a7f2,bird,../data/bird/59c3a7f2_nohash_2.wav,1.0
17454,cf87b736,bird,../data/bird/cf87b736_nohash_0.wav,1.0
17455,db7c95b0,bird,../data/bird/db7c95b0_nohash_0.wav,0.882375
17456,493392c6,bird,../data/bird/493392c6_nohash_1.wav,0.853375
17457,2d3c8dcb,bird,../data/bird/2d3c8dcb_nohash_0.wav,1.0
17458,ec545975,bird,../data/bird/ec545975_nohash_0.wav,1.0
17459,52e228e9,bird,../data/bird/52e228e9_nohash_0.wav,0.981375
17460,da5dadb9,bird,../data/bird/da5dadb9_nohash_1.wav,0.882375
17461,9ff2d2f4,bird,../data/bird/9ff2d2f4_nohash_0.wav,1.0
17462,ea9f8e11,bird,../data/bird/ea9f8e11_nohash_2.wav,1.0
17463,ef2578c0,bird,../data/bird/ef2578c0_nohash_1.wav,1.0
17464,412c675c,bird,../data/bird/412c675c_nohash_0.wav,1.0
17465,65f2531f,bird,../data/bird/65f2531f_nohash_2.wav,1.0
17466,80c45ed6,bird,../data/bird/80c45ed6_nohash_0.wav,1.0
17467,33246bc2,bird,../data/bird/33246bc2_nohash_0.wav,0.8359375
17468,48bfde8e,bird,../data/bird/48bfde8e_nohash_0.wav,1.0
17469,541120c7,bird,../data/bird/541120c7_nohash_2.wav,1.0
17470,8910e5ef,bird,../data/bird/8910e5ef_nohash_0.wav,1.0
17471,de650823,bird,../data/bird/de650823_nohash_0.wav,1.0
17472,cb8f8307,bird,../data/bird/cb8f8307_nohash_0.wav,1.0
17473,6c429c7b,bird,../data/bird/6c429c7b_nohash_0.wav,1.0
17474,26e573a9,bird,../data/bird/26e573a9_nohash_0.wav,0.882375
17475,b16f2d0d,bird,../data/bird/b16f2d0d_nohash_2.wav,1.0
17476,626e323f,bird,../data/bird/626e323f_nohash_1.wav,0.7430625
17477,acde7e73,bird,../data/bird/acde7e73_nohash_0.wav,1.0
17478,460f2bad,bird,../data/bird/460f2bad_nohash_0.wav,1.0
17479,5ac04a92,bird,../data/bird/5ac04a92_nohash_0.wav,1.0
17480,a24cf51c,bird,../data/bird/a24cf51c_nohash_0.wav,1.0
17481,ba59cab3,bird,../data/bird/ba59cab3_nohash_0.wav,1.0
17482,1bb574f9,bird,../data/bird/1bb574f9_nohash_0.wav,1.0
17483,2b715941,bird,../data/bird/2b715941_nohash_0.wav,1.0
17484,dca6b373,bird,../data/bird/dca6b373_nohash_0.wav,1.0
17485,7fc74fbe,bird,../data/bird/7fc74fbe_nohash_1.wav,0.8106875
17486,708b8d51,bird,../data/bird/708b8d51_nohash_0.wav,1.0
17487,c6389ab0,bird,../data/bird/c6389ab0_nohash_0.wav,1.0
17488,e6515415,bird,../data/bird/e6515415_nohash_3.wav,1.0
17489,b06c19b0,bird,../data/bird/b06c19b0_nohash_0.wav,1.0
17490,d9d6559e,bird,../data/bird/d9d6559e_nohash_1.wav,1.0
17491,dd086776,bird,../data/bird/dd086776_nohash_0.wav,1.0
17492,d9e9f554,bird,../data/bird/d9e9f554_nohash_0.wav,1.0
17493,8931f494,bird,../data/bird/8931f494_nohash_0.wav,0.9288125
17494,9c59dd28,bird,../data/bird/9c59dd28_nohash_0.wav,1.0
17495,5d0ab165,bird,../data/bird/5d0ab165_nohash_2.wav,1.0
17496,8781f4c1,bird,../data/bird/8781f4c1_nohash_1.wav,1.0
17497,e57d35bc,bird,../data/bird/e57d35bc_nohash_0.wav,1.0
17498,1887fe04,bird,../data/bird/1887fe04_nohash_0.wav,1.0
17499,c25a032b,bird,../data/bird/c25a032b_nohash_0.wav,1.0
17500,d952a17e,bird,../data/bird/d952a17e_nohash_0.wav,1.0
17501,8781f4c1,bird,../data/bird/8781f4c1_nohash_0.wav,1.0
17502,10ace7eb,bird,../data/bird/10ace7eb_nohash_0.wav,1.0
17503,80fe1dc7,bird,../data/bird/80fe1dc7_nohash_1.wav,1.0
17504,6ceeb9aa,bird,../data/bird/6ceeb9aa_nohash_0.wav,1.0
17505,50928b05,bird,../data/bird/50928b05_nohash_1.wav,1.0
17506,d1d3e64d,bird,../data/bird/d1d3e64d_nohash_0.wav,1.0
17507,2d3c8dcb,bird,../data/bird/2d3c8dcb_nohash_2.wav,1.0
17508,c5570933,bird,../data/bird/c5570933_nohash_1.wav,1.0
17509,4c841771,bird,../data/bird/4c841771_nohash_1.wav,1.0
17510,a8cf01bc,bird,../data/bird/a8cf01bc_nohash_0.wav,1.0
17511,a5d485dc,bird,../data/bird/a5d485dc_nohash_0.wav,1.0
17512,529eda42,bird,../data/bird/529eda42_nohash_1.wav,1.0
17513,f8f60f59,bird,../data/bird/f8f60f59_nohash_0.wav,1.0
17514,83f9c4ab,bird,../data/bird/83f9c4ab_nohash_0.wav,1.0
17515,f1d36c53,bird,../data/bird/f1d36c53_nohash_1.wav,1.0
17516,9a3f97f8,bird,../data/bird/9a3f97f8_nohash_0.wav,0.9386875
17517,ff63ab0b,bird,../data/bird/ff63ab0b_nohash_1.wav,1.0
17518,d0858dce,bird,../data/bird/d0858dce_nohash_0.wav,0.64
17519,fb7c9b3b,bird,../data/bird/fb7c9b3b_nohash_0.wav,1.0
17520,afabfa0e,bird,../data/bird/afabfa0e_nohash_0.wav,0.853375
17521,9f63152b,bird,../data/bird/9f63152b_nohash_0.wav,1.0
17522,01bcfc0c,bird,../data/bird/01bcfc0c_nohash_1.wav,1.0
17523,7e1054e7,bird,../data/bird/7e1054e7_nohash_2.wav,1.0
17524,4ca37738,bird,../data/bird/4ca37738_nohash_0.wav,0.853375
17525,d7a58714,bird,../data/bird/d7a58714_nohash_1.wav,1.0
17526,a8f45bdc,bird,../data/bird/a8f45bdc_nohash_0.wav,1.0
17527,9e075bf1,bird,../data/bird/9e075bf1_nohash_0.wav,0.696625
17528,65040d9b,bird,../data/bird/65040d9b_nohash_0.wav,1.0
17529,00f0204f,bird,../data/bird/00f0204f_nohash_1.wav,1.0
17530,3852fca2,bird,../data/bird/3852fca2_nohash_0.wav,1.0
17531,ffd2ba2f,bird,../data/bird/ffd2ba2f_nohash_0.wav,1.0
